UPCMasterId,UPC,UPCName,ASINMasterId,ASIN,ASIN_Name
57919,28400641913,"Doritos Tortilla Chips, Taco, 9.5 Ounce",57147,B01N5Q8XUZ,"Doritos Taco Flavored Tortilla Chips, 9.75 Ounce"
57919,28400641913,"Doritos Tortilla Chips, Taco, 9.5 Ounce",56695,B01MZ1P39M,"Doritos Tortilla Chips, Taco, 9.5 Ounce"
57603,28400642033,Doritos Nacho Cheese Tortilla Chp 9.8Oz,56664,B00ZGTBBD0,"Doritos Nacho Cheese Flavored Tortilla Chips, 9.75 Ounce"
57603,28400642033,Doritos Nacho Cheese Tortilla Chp 9.8Oz,57121,B01N4OXFBG,"Doritos Nacho Cheese Flavored Tortilla Chips, 9.75 Ounce"
57603,28400642033,Doritos Nacho Cheese Tortilla Chp 9.8Oz,57261,B01N5TYETX,"Doritos Flavored Tortilla Chips, Variety Pack, 10 Ounce, 4 Count"
60692,28400642040,"Doritos Tortilla Chips, Spicy Nacho, 9.5 Oz",57120,B01N23A83E,"Doritos Spicy Nacho Flavored Tortilla Chips, 9.75 Ounce"
60692,28400642040,"Doritos Tortilla Chips, Spicy Nacho, 9.5 Oz",56680,B01MY05STQ,"Doritos Spicy Nacho Flavored Tortilla Chips, 9.75 Ounce"
57920,28400642057,"Doritos Tortilla Chips, Tapatio, 9.5 Ounce",57380,B01N6J44NQ,"Doritos Tapatio Flavored Tortilla Chips, 9.75 Ounce"
57920,28400642057,"Doritos Tortilla Chips, Tapatio, 9.5 Ounce",57929,B01MT9YM0I,"Doritos Tortilla Chips, Tapatio, 9.5 Ounce"
57604,28400642255,Doritos Spicy Sweet Chili Tortchip 9.8Oz,57143,B01NBVMHD9,"Doritos Spicy Sweet Chili Flavored Tortilla Chips, 9.75 Ounce"
57604,28400642255,Doritos Spicy Sweet Chili Tortchip 9.8Oz,56700,B01MY05VMH,"Doritos Spicy Sweet Chili Flavored Tortilla Chips, 9.75 Ounce"
57604,28400642255,Doritos Spicy Sweet Chili Tortchip 9.8Oz,2803,B019KE3D4G,"Doritos Sweet Spicy Chili Flavored Tortilla Chips, 9.75 Ounce"
64270,28400642262,"Doritos JACKED Tortilla Chips, Ranch Dipped Hot Wings, 9.25 Oz",57137,B01MT9YL34,"Doritos Jacked Ranch Dipped Hot Wings Flavored Tortilla Chips, 9.25 Ounce"
64270,28400642262,"Doritos JACKED Tortilla Chips, Ranch Dipped Hot Wings, 9.25 Oz",56674,B01N7K4H2C,"Doritos Jacked Ranch Dipped Hot Wings, 9.25 Ounce"
57922,28400642651,"Doritos Mix, Taco Explosion, 9.25 Ounce",57136,B01N6RTYCD,"Doritos Mix Taco Explosion Flavored Tortilla Snacks, 9.25 Ounce"
57922,28400642651,"Doritos Mix, Taco Explosion, 9.25 Ounce",56698,B01MZ1P39R,"Doritos Mix, Taco Explosion, 9.25 Ounce"
56457,2840064266,Dorito Mix Chs Explosion (9.25 Oz),56679,B01MZ1P203,"Doritos Mix, Cheese Explosion, 9.25 Ounce"
64271,28400642668,"Doritos Tortilla Snacks, Cheese Explosion Mix, 9.25 Oz",57129,B01MZANFMW,"Doritos Mix Cheese Explosion Flavored Tortilla Snacks, 9.25 Ounce"
64272,28400643054,"Doritos Party Size Cool Ranch Tortilla Chips, 15.5 Oz  ",57118,B01N5Q8Y6H,"Doritos Cool Ranch Flavored  Tortilla Chips, Party Size! (15 Ounce)"
64272,28400643054,"Doritos Party Size Cool Ranch Tortilla Chips, 15.5 Oz  ",56675,B01N0SS86Y,"Doritos Cool Ranch Flavored  Tortilla Chips, Party Size! (15 Ounce)"
57605,28400643061,"Doritos Tortilla Chips, Party Size - Nacho Cheese, 15.5 Oz",56701,B01MY05VGS,"Doritos Nacho Cheese Flavored  Tortilla Chips, Party Size! (15 Ounce)"
57605,28400643061,"Doritos Tortilla Chips, Party Size - Nacho Cheese, 15.5 Oz",57117,B01N11TDUF,"Doritos Nacho Cheese Flavored  Tortilla Chips, Party Size! (15 Ounce)"
64273,28400643238,"Simply Cheetos Puffs, White Cheddar, 0.87 Oz, 12 Ct",88160,B0752QHNK4,"Simply Cheetos Puffs White Cheddar Flavored Snacks, 12 Count"
64274,28400643245,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct",88168,B0752TM68Q,"Frito-Lay Sports Day Mix Variety Pack, 32 Count"
64274,28400643245,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct",82254,B0716LC39L,"Frito-Lay Sports Day Mix Variety Pack, 32 Count"
57606,28400644327,"Lay's Potato Chips, Barbecue, 14.75 Oz",57134,B01N7T2S72,"Lay's Barbecue Flavored  Potato Chips, Party Size! (14.75 Ounce)"
57606,28400644327,"Lay's Potato Chips, Barbecue, 14.75 Oz",57267,B01NCNDG5U,"Lay's Barbecue Flavored  Potato Chips, Party Size! (14.75 Ounce)"
58239,28400644747,"Lay's Potato Chips, Classic, 15.75 Oz",57115,B01N4OXQ3R,"Lay's Classic  Potato Chips, Party Size! (15.25 Ounce)"
58239,28400644747,"Lay's Potato Chips, Classic, 15.75 Oz",56689,B01N0SS46Z,"Lay's Classic  Potato Chips, Party Size! (15.25 Ounce)"
57607,28400644754,"Lay's Wavy Potato Chips, Original, 15.75 Oz",57146,B01MY94XG5,"Lay's Wavy Original  Potato Chips, Party Size! (15.25 Ounce)"
57607,28400644754,"Lay's Wavy Potato Chips, Original, 15.75 Oz",56694,B01N7K4JC8,"Lay's Wavy Original  Potato Chips, Party Size! (15.25 Ounce)"
64506,28400644761,"Lay's Potato Chips, Party Size, Sour Cream & Onion, 14.75 Oz",57138,B01MS8BDSV,"Lay's Sour Cream & Onion  Potato Chips, Party Size! (14.75 Ounce)"
64506,28400644761,"Lay's Potato Chips, Party Size, Sour Cream & Onion, 14.75 Oz",56692,B01N0SS68I,"Lay's Sour Cream & Onion  Potato Chips, Party Size! (14.75 Ounce)"
57608,28400645249,Lay'S Flavored Potchip Barbecue 9.5Oz.,56673,B01NAK1UH9,"Lay's Barbecue Flavored Family Size Potato Chips, 9.5 Ounce"
57608,28400645249,Lay'S Flavored Potchip Barbecue 9.5Oz.,57139,B01MUBLOK1,"Lay's Barbecue Flavored Family Size Potato Chips, 9.5 Ounce"
57609,28400645492,Lays Classic Potato Chip 10Oz,57149,B01MZANU7D,"Lay's Classic Family Size Potato Chips, 10 Ounce"
57609,28400645492,Lays Classic Potato Chip 10Oz,56683,B01K9AFGKO,"Lay's Classic Family Size Potato Chips, 10 Ounce"
10381,28400645508,Lays Wavy Potato Chips 10Oz,56676,B01MZ1P4US,"Lay's Wavy Original Family Size Potato Chips, 10 Ounce"
10381,28400645508,Lays Wavy Potato Chips 10Oz,57126,B01MT9YKOM,"Lay's Wavy Original Family Size Potato Chips, 10 Ounce"
57924,28400646406,Lays Sea Salt Vngr Fs,88151,B0752T5V9G,"Lay's Salt & Vinegar Flavored Potato Chips, 9.5 oz Bag"
57610,28400646413,Lays Sr Crm And Onion Potato Chips 9.5Oz,56684,B01M3VZX0K,"Lay's Sour Cream & Onion Flavored Family Size Potato Chips, 9.5 Ounce"
57610,28400646413,Lays Sr Crm And Onion Potato Chips 9.5Oz,57127,B01NBVMFEQ,"Lay's Sour Cream & Onion Flavored Family Size Potato Chips, 9.5 Ounce"
59426,28400646444,Lays Lightly Salted Potato Chips 9.5Oz,27038,B019KFB306,"Lays Lightly Salted Potato Chips, 9.5 oz"
59426,28400646444,Lays Lightly Salted Potato Chips 9.5Oz,56699,B01MRZBLVV,"Lay's Lightly Salted Potato Chips, 9.5 Ounce"
59426,28400646444,Lays Lightly Salted Potato Chips 9.5Oz,57132,B01MR6VO31,"Lay's Lightly Salted Potato Chips, 9.5 Ounce"
64276,28400646659,"Frito-Lay Smart Mix, Variety Pack, 20 Ct",57950,B06Y11T48V,"Frito-Lay Smart Mix Variety Pack, 20 CountÂ "
64276,28400646659,"Frito-Lay Smart Mix, Variety Pack, 20 Ct",57974,B06Y3TWZ9G,"Frito-Lay Smart Mix Variety Pack, 20 Count"
64277,28400646666,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct",57978,B06Y12DNYV,"Frito-Lay Bold Mix Variety Pack, 20 Count"
64277,28400646666,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct",66629,B06Y476ZC7,"Frito-Lay Bold Mix Variety Pack, 20 Count"
64278,28400646673,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct",57959,B06Y43K7S2,"Frito-Lay Fiery Mix Variety Pack, 20 Count"
64278,28400646673,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct",57960,B06XZLFQPM,"Frito Lay Fiery Mix Variety Pack, 20 Count Single Snack Bags"
48847,2840064669,"Popworks Popcorn, Birthday Cake, .65 oz, 25 Count",56074,B01KHHAM9E,"Pop Works & Company Birthday Cake Flavored Popcorn, .65 Ounce, 25 Count"
64280,28400646802,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",57957,B06Y3SHFLY,"Frito-Lay Cheesy Mix Variety Pack, 20 Count"
64280,28400646802,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",57966,B06Y12XNZH,"Frito Lay Cheese Mix, 20 Count Single Snack Bags"
64280,28400646802,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",87481,B074NC68V5,"Frito-Lay Cheesy Mix Variety Pack, 0.1 Oz 40 Count"
64281,28400646970,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",57971,B06XZTTSXX,"Frito-Lay Original Mix Variety Pack, 20 CountÂ "
64281,28400646970,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",57979,B06Y3ZJ72V,"Frito-Lay Originals Mix Variety Pack, 20 Count"
64281,28400646970,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",123523,B07G37RJDF,"Frito-Lay Originals Mix Variety Pack, 18 Count"
64507,28400647076,"Simply Cheetos Puffs, White Cheddar Jalapeno, 7.25 Oz",57947,B06WD51PLB,"Simply Cheetos Puffs White Cheddar Jalapeno Cheese Flavored Snacks, 7.75 Ounce"
64507,28400647076,"Simply Cheetos Puffs, White Cheddar Jalapeno, 7.25 Oz",57955,B06Y44P76T,"Simply Cheetos Puffs White Cheddar Jalapeno Cheese Flavored Snacks, 7.75 Ounce"
87633,28400647267,"Off The Eaten Path Veggie Crisps  (Rice, Peas, Black Beans), 6.25 Ounce",88162,B0752PD6PR,"Off The Eaten Path Veggie Crisps  (Rice, Peas, Black Beans), 6.25 Ounce"
48865,2840064748,"Fritos Corn Chips, Original, 1 oz (44 Count)",56035,B01KQLULRE,"Fritos Corn Chips, Original, 44 Ounce (Pack of 44)"
48834,2840064749,"Lay's Potato Chips, Classic, 1 oz (44 Count)",56032,B01KQLUB9C,"Lay's Potato Chips Classic, 44 Ounce (Pack of 44)"
48835,2840064750,"Rold Gold Pretzels, Tiny Twists, 1 oz (44 Count)",55904,B01KQLUB88,"Rold Gold Tiny Twists Pretzels, 1 Ounce (Pack of 44)"
48835,2840064750,"Rold Gold Pretzels, Tiny Twists, 1 oz (44 Count)",82591,B071J7HHS3,"Rold Gold Tiny Twists Pretzels, 1 Ounce (Pack of 40)"
48862,2840064751,"Ruffles Ridged Potato Chips, Original, 1 oz (44 Count)",55905,B01KQLUBNS,"Ruffles Original Potato Chips, 1 Ounce (44 Count)"
48830,2840064752,"Cheetos Cheese Snacks, Crunchy, 1 oz (44 Count)",55911,B01KQLUMY6,"Cheetos Crunchy Cheese Flavored Snacks, 1 Ounce (Pack of 44)"
48839,2840064753,"Cheetos Cheese Snacks, Crunchy Flamin' Hot, 1 oz (44 Count)",55906,B01KQLUBVU,"Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks, 1 Ounce (Pack of 44)"
48858,2840064754,"Doritos Flavored Tortilla Chips, Nacho Cheese, 1 oz (44 Count)",56033,B01KQLUDTA,"Doritos Flavored Tortilla Chips, Nacho Cheese, 44 Ounce (Pack of 44)"
48843,2840064755,"Funyuns Onion Snacks, Original, .75 oz (44 Count)",55913,B01KQLUSVI,"Funyuns Onion Flavored Rings, .75 Ounce (Pack of 44)"
57612,28400647625,"Office Pack, Variety Box of Quaker Oatmeal, Nut Harvest Nuts, Stacy's Pita Chips, Smartfood Popcorn, Rold Gold, Ruffles, And More, 30 Ct Mix",55889,B01KNTH02I,"Office Snack Box, Variety Box of Oatmeal, Nuts, Pita Chips, Bars, And More, 30 Count Mix"
57613,28400647632,"College Dorm Care Package, Variety Box of Frito-Lay Chips, Munchies Crackers, Grandma's Cookies, Rice-A-Roni Cups, Chewy Bars and More, 40 Ct Mix",55888,B01KNTGZ4C,"College Dorm Snacks Care Package, Variety Box of Chips, Crackers, Cookies, Pasta Cups, and More, 40 Count Mix"
57614,28400647649,"Lunch Box Builder Variety Box, 50 Ct",55890,B01KNTH33E,"Frito-Lay and Quaker Lunch Box Builder, Variety Box of Chips, Snacks, and Chewy Bars, 50 Count Mix"
64521,28400647885,"Smartfood Spicy Jalapeño Ranch Flavored Popcorn, .875 Ounce (Pack of 32)",56034,B01KQLULG0,"Smartfood Spicy JalapeÃ±o Ranch Flavored Popcorn, .875 Ounce (Pack of 32)"
48853,2840064793,"Cheetos Simply Puffs, White Cheddar, .875 oz (40 Count)",55909,B01KQLUJKS,"Simply Cheetos Puffs White Cheddar Cheese Flavored Snacks, .875 Ounce (Pack of 40)"
115847,28400648363,Doritos Dinamita Chili Limon Rolled Tortilla Chips 4.25 Ounce Plastic Bag,93843,B0747N6CZ6,"Doritos Dinamita Chile Limon Rolled Flavored Tortilla Chips, 3.75 oz"
61358,28400648400,Rare Fare Foods Almond Quinoa Clusters 24 Oz.,57415,B06WWQHWRH,"Rare Fare Foods, Almond Quinoa Clusters, 24 Ounce"
115164,28400648752,Cheetos Crunchy  Chipotle Ranch X-Large 8.5oz,102671,B079V1ZPNC,"Cheetos Crunchy Flamin' Hot Chipotle Ranch Flavored Cheese Snacks, 8.5 Ounce"
115164,28400648752,Cheetos Crunchy  Chipotle Ranch X-Large 8.5oz,102348,B078HV6RQK,"Lay's Poppables Honey Barbecue Flavored Potato Snacks, 5 oz Bag"
53618,28400648998,Sun Chips Veggie Harvest 32 X 1.5 Oz. - Variety Pack,55908,B01KQLUJIA,"SunChips Veggie Harvest Vegetable and Whole Grain Snacks Variety Pack, 32 Count"
64522,28400649001,"Frito-Lay Fiery Mix Variety Pack, 44 Count",55912,B01KQLUSMM,"Frito-Lay Fiery Mix Variety Pack, (Pack of 44)"
57615,28400649094,Grandma’s Mini Cookies 40 ct Variety Pack,55907,B01KQLUJ7G,"Grandma's Mini Cookies Variety Pack, 40 Count"
57616,28400649506,Gluten Free Pack 40 ct Variety Pack,56070,B01L9699BY,"Frito-Lay Gluten Free Mix Variety Pack, 40 Count"
64641,28400655996,NUT HARVEST CHOC ALMOND TOFFEE BITESIZE RESEALABL STND UP BG 1 CT 44 OZ,57140,B01MSBSBOB,"Nut Harvest Dark Chocolate Almond Toffee Bites, 16 Count"
87636,28400656337,"Cheetos Sweetos Cinnamon Sugar Puffs, 7 Ounce (Pack of 4)",57327,B06WWKDTFV,"Cheetos Sweetos Cinnamon Sugar Puffs, 7 Ounce (Pack of 4)"
87643,28400665292,"Smartfood White Cheddar Flavored Popcorn, 8.5 Ounce (Pack of 4)",57330,B06X9J9S4Y,"Smartfood White Cheddar Flavored Popcorn, 8.5 Ounce (Pack of 4)"
87644,28400665308,"Simply Brand Variety Pack, 4 Count",57408,B06WWQKDLK,"Simply Brand Variety Pack, 4 Count"
64465,2840067039,Off The Eaten Path Veggie Crisps 16 X 1.25 Oz.,87093,B073QRR2HD,"Off The Eaten Path Rice Peas & Black Beans Veggie Crisps, 6 Count (Pack of 6)"
62602,28400676038,Cheetos Variety Pack 40 Count,82597,B071SL8G5K,"Cheetos Cheese Flavored Snacks Variety Pack, 40 Count"
62600,28400923613,Lay'S Variety Pack 40 X 1 Oz.,82589,B07179XBP9,"Lay's Potato Chips Variety Pack, 40 Count"
62600,28400923613,Lay'S Variety Pack 40 X 1 Oz.,82609,B072M1NC4M,"Lay's Classic Potato Chips, 1 Ounce (Pack of 40)"
9736,3000000363,"Quaker Simple Harvest Fruit And Nut Bars, Cashew Pecan, 6.36-Ounce Boxes (P",1613,B001IZEIWM,"Quaker Simple Harvest Fruit And Nut Bars, Cashew Pecan, 6.36-Ounce Boxes (P"
87656,30000003640,"Quaker Simple Harvest Fruit And Nut Bars, Cocoa Coconut, 5.8-Ounce Boxes (Pack of 24)",1614,B001IZK8WG,"Quaker Simple Harvest Fruit And Nut Bars, Cocoa Coconut, 5.8-Ounce Boxes (Pack of 24)"
58177,3000000775,Quaker Chewy Chocolate Chip Granola Bar .84 Ounce Bag,158,B000WHE7S2,Quaker Chocolate Chip Bars - 0.84 oz - 8 Count
58177,3000000775,Quaker Chewy Chocolate Chip Granola Bar .84 Ounce Bag,153,B000WHAHJ0,Quaker Chewy Peanut Butter Chocolate Chunk Bars - 0.84 oz - 8 ct
57617,30000010204,Quaker Old Fashioned Oat Hot Cereal 18Oz,80,B000RPUCQK,"Quaker Oats Old Fashioned Oatmeal, 18 oz Canister"
57618,30000010402,Quaker Old Fashioned Oat Hot Cereal 42Oz,18,B000PWNIE8,"Quaker Old Fashioned Oatmeal, Breakfast Cereal, 42 oz Canister"
57618,30000010402,Quaker Old Fashioned Oat Hot Cereal 42Oz,1757,B005JX3PCS,"Quaker Oats Oatmeal, Old Fashioned, 42-Ounce Containers (Pack of 4)"
57618,30000010402,Quaker Old Fashioned Oat Hot Cereal 42Oz,93740,B076CWVHR3,"Quaker Old Fashioned Oatmeal, Breakfast Cereal, 42 oz Canister"
6387,3000001040,Qker Old Fashioned Oats (42 Oz),27553,B0029K5B7Q,"Quaker Oats Oatmeal, Old Fashioned, 42 oz"
6408,3000001180,Qker Quick 1 Minute Oats (18 Oz),27901,B00MFC9AH0,Quaker Quick 1-Minute Oats Rolled 18 OZ CAN
57619,30000011805,Quaker Oats Hot Cereal Qck 18Oz,4,B00099XLXU,"Quaker Oats Quick 1-Minute Oatmeal, Breakfast Cereal, 18oz Canister"
57620,30000011904,Quaker Brnsgr Mpl Otml Hot Cereal 18.2Oz,1633,B001M0AKWA,"Quaker Instant Oatmeal Maple Brown Sugar, Breakfast Cereal, 10-Packet Boxes (Pack of 4)"
57620,30000011904,Quaker Brnsgr Mpl Otml Hot Cereal 18.2Oz,3038,B001FYCO0Y,"Quaker Instant Oatmeal, Maple and Brown Sugar, 12.6 Oz"
57620,30000011904,Quaker Brnsgr Mpl Otml Hot Cereal 18.2Oz,56025,B01KNU1SXE,"Quaker Instant Oatmeal, Maple Brown Sugar Breakfast Cereal, 10 Packets"
6362,3000001190,Qker Ins Mp Bsgr Oat 10Ct (15.1 Oz),186,B0014D1JWA,"Quaker Instant Oatmeal Maple Brown Sugar, 10 ct, 1.51 oz"
6362,3000001190,Qker Ins Mp Bsgr Oat 10Ct (15.1 Oz),27684,B0005ZUF8W,Quaker Instant Oatmeal Maple & Brown Sugar - 10 ct 15.1 OZ PKG
6409,3000001200,Qker Quick 1 Minute Oats (42 Oz),27719,B0029JXNOK,"Quaker Quick 1 Minute Oats, 100% Whole Grain, 42 oz"
6409,3000001200,Qker Quick 1 Minute Oats (42 Oz),15,B000PWK3KK,Quaker Quick Oats Large - 42 oz
57621,30000012000,Quaker Quick-1Minute 100% Whole 42Oz,2647,B015Z6OLDU,"Quaker Oats, Quick 1-Minute Oatmeal, 42oz Canister"
57621,30000012000,Quaker Quick-1Minute 100% Whole 42Oz,1755,B005JX3PAA,"Quaker Oats Quick Oatmeal, 42-Ounce Packages (Pack of 4)"
87657,30000012031,"Quaker Oatmeal Quaker Steel Cut Oats, 24 oz",1672,B00474664E,"Quaker Oats Steel Cut 100% Whole Grain, 24-ounces (Pack of4)"
87657,30000012031,"Quaker Oatmeal Quaker Steel Cut Oats, 24 oz",410,B00GIHY244,"Quaker Oatmeal Quaker Steel Cut Oats, 24 oz"
87657,30000012031,"Quaker Oatmeal Quaker Steel Cut Oats, 24 oz",2468,B00V1P8WKI,"Quaker Oats Steel Cut 100% Whole Grain Oatmeal, 24 Ounce"
57622,30000012109,Quaker Regular Oatmeal Hot Cereal 11.8Oz,1623,B001M09BQQ,"Quaker Instant Oatmeal Original, 12 Packets per Box (Pack of 4)"
57622,30000012109,Quaker Regular Oatmeal Hot Cereal 11.8Oz,941,B00J50PXBM,"Quaker Instant Oatmeal, Original, Breakfast Cereal, 12 Packets"
6371,3000001210,Qker Ins Orig Otml 12Ct (11.8 Oz),27649,B005GD35XK,"Quaker Instant Oatmeal Regular, 12 ct, 11.8 oz"
6371,3000001210,Qker Ins Orig Otml 12Ct (11.8 Oz),27837,B00CVCTGTQ,"Quaker Instant Oatmeal Original, 12-Count, 11.8 ounces Boxes (Pack of 4)"
6371,3000001210,Qker Ins Orig Otml 12Ct (11.8 Oz),180,B0014CWB1E,"Quaker Instant Oatmeal Regular, 12 ct, 11.8 oz"
57623,30000012406,"Quaker Instant Oatmeal, Raisin/Date & Walnut, 1.3 Oz, 10 Ct",443,B00J0B7EL8,"Quaker Instant Oatmeal, Raisin, Date & Walnut, Breakfast Cereal, 10 Packets"
57623,30000012406,"Quaker Instant Oatmeal, Raisin/Date & Walnut, 1.3 Oz, 10 Ct",2637,B015N1F6EU,"Quaker Instant Oatmeal Raisin, Date & Walnut,  1.3 Ounce Packs - 10 Count Boxes, 13 ounce (Pack of 12)"
57623,30000012406,"Quaker Instant Oatmeal, Raisin/Date & Walnut, 1.3 Oz, 10 Ct",119545,B07H9ZGXFJ,"Quaker Quaker Instant Oatmeal Raisin, Date, Walnut 48ct, 48 Count"
57624,30000013205,Quaker Rsn&Spice Otml Hot Cereal 15.1Oz,936,B00J2LA01W,"Quaker Instant Oatmeal, Raisin & Spice, Breakfast Cereal, 10 Packets"
57624,30000013205,Quaker Rsn&Spice Otml Hot Cereal 15.1Oz,1634,B001M0AL0G,"Quaker Instant Oatmeal, Raisin & Spice, Breakfast Cereal, 10 count , 1.51 oz Packets Per Box (Pack of 4)"
9799,3000001321,"Quaker Oats Old Fashioned Oatmeal, 18-Ounce Canisters (Pack of 6)",940,B00J2MKPTS,"Quaker Oats, Old Fashioned, 18 Oz"
6350,3000001380,Quaker Instant Oatmeal Apple & Cinnamon - 10 ct 15.1 OZ BOX,181,B0014CY9TQ,"Quaker Instant Oatmeal Apples & Cinnamon, 10 ct, 1.51 oz"
6350,3000001380,Quaker Instant Oatmeal Apple & Cinnamon - 10 ct 15.1 OZ BOX,1237,B000RPUCRO,Quaker Instant Oatmeal Apples and Cinnamon (Pack of 3)
6356,3000001460,Quaker Instant Oatmeal Flavor Variety - 10 ct 15.1 OZ BOX,28233,B004VNY5B2,Quaker Instant Oatmeal Flavor Variety - 10 ct 15.1 OZ BOX
87660,30000014608,"Quaker Instant Oatmeal Flavor Variety Pack, 10-Count Boxes (Pack of 4)",1676,B0049D3TZ2,"Quaker Instant Oatmeal Flavor Variety Pack, 10-Count Boxes (Pack of 4)"
6372,3000001499,Qker Ins Lsg Oat Var 10Ct (11.5 Oz),170,B0010XTTMQ,"Quaker Instant Oatmeal, Lower Sugar Variety 10 pkts , 11.5oz"
6372,3000001499,Qker Ins Lsg Oat Var 10Ct (11.5 Oz),27624,B00B29YEJQ,"Quaker Instant Oatmeal, Lower Sugar Variety 10 pkts , 11.5oz"
57625,30000014998,"Quaker Instant Oatmeal Lower Sugar, Flavor Variety Pack, 10 Ct",933,B00J2L9T5A,"Quaker Instant Oatmeal Variety Pack, Lower Sugar, 10 Count"
57625,30000014998,"Quaker Instant Oatmeal Lower Sugar, Flavor Variety Pack, 10 Ct",93712,B076CNMTP1,"Quaker Instant Oatmeal Variety Pack, Lower Sugar, 10 Count"
57626,30000015520,Quaker Org Regulr Instnt Otmeal 8.98Oz,57280,B01LTI98CW,Quaker Organic Instant Oatmeal - Regular - 8 ct
