UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
274,61300871843,Ariz Rx Stress Iced-T,NULL,ARIZONA RX STRESS TEA 128 FO,Ariz Rx Stress Iced-T,Ariz Rx Stress Iced-T,0,0,1,0,FirstIRIMtch,29:46.5
277,61300871979,Ariz Swt Tea Southern,NULL,ARIZONA SWEET TEA 128 FO,Ariz Swt Tea Southern,Ariz Swt Tea Southern,0,0,1,0,FirstIRIMtch,29:46.5
282,3390750009,Arriba Md Chipotle Sl,NULL,ARRIBA MED CHIPOTLE SALSA 16 OZ,Arriba Md Chipotle Sl,Arriba Md Chipotle Sl,0,0,1,0,FirstIRIMtch,29:46.5
283,3390750001,Arriba! Salsa Fire Roasted Mexican Red Salsa Medium All Natural 16 OZ JAR,NULL,ARRIBA MED MEX RED SALSA 16 OZ,Arriba! Salsa Fire Roasted Mexican Red Salsa Medium All Natural 16 OZ JAR,Arriba! Salsa Fire Roasted Mexican Red Salsa Medium All Natural 16 OZ JAR,0,0,1,0,FirstIRIMtch,29:46.5
291,3000005950,Anjm Regular Syrup (12 Fo),HOTS/AJ,ANJM REGULAR SYRUP 12 FO,Aunt Jemima Original Syrup 12 Fluid Ounce Plastic Bottle,Aunt Jemima Original Syrup 12 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
278,61300871771,Arizona Sweet Tea,NULL,ARIZONA SWEET TEA 23 FO,Arizona Sweet Tea,Arizona Sweet Tea,0,0,1,0,FirstIRIMtch,29:46.5
280,3390750002,Arriba! Red Salsa Fire Roasted Mexican Hot All Natural 16 OZ JAR,NULL,ARRIBA HOT MEX RED SALSA 16 OZ,Arriba! Red Salsa Fire Roasted Mexican Hot All Natural 16 OZ JAR,Arriba! Red Salsa Fire Roasted Mexican Hot All Natural 16 OZ JAR,0,0,1,0,FirstIRIMtch,29:46.5
286,3000005070,Anjm Complete Pancake Mx (32 Oz),HOTS/AJ,ANJM COMPLETE PANCAKE MX 32 OZ,Aunt Jemima Original Complete Pancake & Waffle Mix 32 Ounce Paper Box,Aunt Jemima Original Complete Pancake & Waffle Mix 32 Ounce Paper Box,0,0,1,0,FirstIRIMtch,29:46.5
289,3000005150,Aj Pancake Mix Wheat,HOTS/AJ,AUNT JEMIMA WHOLE WHEAT PANCAKE/WAFFLE MIX CARDBOARD BOX SHELF STABLE 35 OZ ,Aunt Jemima Whole Wheat Pancake & Waffle Mix 35 Ounce Box,Aunt Jemima Whole Wheat Pancake & Waffle Mix 35 Ounce Box,0,0,1,0,FirstIRIMtch,29:46.5
290,3000008940,Aj Selfrise Flour,HOTS/AJ,AUNT JEMIMA REGULAR FLOUR ,Aunt Jemima Self-Rising Flour Enriched Bleached 80 Ounce Bag ,Aunt Jemima Self-Rising Flour Enriched Bleached 80 Ounce Bag ,0,0,1,0,FirstIRIMtch,29:46.5
293,3000005940,Aj Pancake Syr Butrc,HOTS/AJ,ANJM BUTTER RICH SYRUP 24 FO,Aunt Jemima Butter Rich Syrup 24 Fluid Ounce Plastic Bottle,Aunt Jemima Butter Rich Syrup 24 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
276,61300871490,Ariz Salsa N Chps Pr,NULL,BLUE LUNA CAFE TORTILLA CHIP & DIP ORIGINAL AND SALSA PLASTIC TRAY 6 OZ ,Ariz Salsa N Chps Pr,Ariz Salsa N Chps Pr,0,0,1,0,ElvnDgtIRIMtch,29:46.5
279,61300872184,Ariz Dt Lem Iced-Tea,NULL,ARIZONA DIET LEMON TEA 128 FO,Ariz Dt Lem Iced-Tea,Ariz Dt Lem Iced-Tea,0,0,1,0,FirstIRIMtch,29:46.5
285,7433347618,Arw Mls Barly Og Prld,NULL,NON-PEP CATEGORY,Arw Mls Barly Og Prld,Arw Mls Barly Og Prld,0,1,1,0,PChaturvedula,29:46.5
287,3000005300,Anjm Comp Btrmlk Pnck Mx (32 Oz),HOTS/AJ,ANJM COMP BTRMLK PNCK MX 32 OZ,Aunt Jemima Complete Buttermilk Pancake & Waffle Mix 32 Ounce Paper Box,Aunt Jemima Complete Buttermilk Pancake & Waffle Mix 32 Ounce Paper Box,0,0,1,0,FirstIRIMtch,29:46.5
292,3000005620,Anjm Butterlite Syrup (24 Fo),HOTS/AJ,ANJM BUTTERLITE SYRUP 24 FO,Aunt Jemima Butter Lite Syrup 24 Fluid Ounce Plastic Bottle,Aunt Jemima Butter Lite Syrup 24 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
295,3000005970,Anjm Regular Syrup (24 Fo),HOTS/AJ,ANJM REGULAR SYRUP 24 FO,Aunt Jemima Original Syrup 24 Fluid Ounce Plastic Bottle,Aunt Jemima Original Syrup 24 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
288,3000005040,Anjm Pancake Mix (32 Oz),HOTS/AJ,ANJM PANCAKE MIX 32 OZ,Aunt Jemima Original Pancake & Waffle Mix 32 Ounce Box,Aunt Jemima Original Pancake & Waffle Mix 32 Ounce Box,0,0,1,0,FirstIRIMtch,29:46.5
299,7978340921,Austin Sandwich Crackers Cheese with Peanut Butter - 6 pk 5.5 OZ PKG,NULL,AUSTIN PEANUT BUTTER SANDWICH CRACKER SHELF STABLE 7.4 OZ ,Austin Sandwich Crackers Cheese with Peanut Butter - 6 pk 5.5 OZ PKG,Austin Sandwich Crackers Cheese with Peanut Butter - 6 pk 5.5 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
301,7978340922,Austin Sandwich Crackers Toasty with Peanut Butter - 8 pk 7.44 OZ PKG,NULL,AUSTIN PEANUT BUTTER SANDWICH CRACKER SHELF STABLE 7.4 OZ ,Austin Sandwich Crackers Toasty with Peanut Butter - 8 pk 7.44 OZ PKG,Austin Sandwich Crackers Toasty with Peanut Butter - 8 pk 7.44 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
304,9608600012,Aviv Eggonion Matzo,NULL,AVIV EGG AND ONION MATZOH CRACKER SHELF STABLE 1 CT 10.5 OZ ,Aviv Eggonion Matzo,Aviv Eggonion Matzo,0,0,1,0,FirstIRIMtch,29:46.5
308,89786500104,Ayala Hrbl Wat Lavend,NULL,AYALAS HERBAL WATER LAVENDER MINT ENHANCED WATER NR PLASTIC BOTTLE 1 CT 16 OZ ,Ayala Hrbl Wat Lavend,Ayala Hrbl Wat Lavend,0,0,1,0,ElvnDgtIRIMtch,29:46.5
313,4128989550,Azteca Flour Tortillas Soft Taco Size - 10 ct Refrigerated 8.5 OZ PKG,NULL,Azteca Flour Tortillas Soft Taco Size - 10 ct Refrigerated 8.5 OZ PKG,Azteca Flour Tortillas Soft Taco Size - 10 ct Refrigerated 8.5 OZ PKG,Azteca Flour Tortillas Soft Taco Size - 10 ct Refrigerated 8.5 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
319,2500000621,Bacardi Pina Colada,NULL,BACARDI MIXERS PINA COLDA 10 FO,Bacardi Pina Colada,Bacardi Pina Colada,0,0,1,0,FirstIRIMtch,29:46.5
320,2500000622,Bacardi Mixers Strawberry Daiquiri Frozen 10 OZ CAN,NULL,BACARDI MXR STRWBRY DQURI 10 FO,Bacardi Mixers Strawberry Daiquiri Frozen 10 OZ CAN,Bacardi Mixers Strawberry Daiquiri Frozen 10 OZ CAN,0,0,1,0,FirstIRIMtch,29:46.5
326,7781716370,Bachman Baked Jax,NULL,BACHMAN JAX CHEESE SNACK CHEDDAR CHEESE ZERO GRAMS TRANS FAT BAG 9.75 OZ ,Bachman Baked Jax,Bachman Baked Jax,0,0,1,0,FirstIRIMtch,29:46.5
329,7781714159,Bachman Popcorn,NULL,BACHMAN RTE POPCORN NATURAL BAG 3.5 OZ ,Bachman Popcorn,Bachman Popcorn,0,0,1,0,FirstIRIMtch,29:46.5
333,7781711205,Bach Stix,NULL,BACHMAN PRETZEL REGULAR ZERO GRAM TRANS FAT BAG 12 OZ - 0077817112052,Bach Stix,Bach Stix,0,0,1,0,FirstIRIMtch,29:46.5
334,7781712776,Bachman Mini Pretzel,NULL,BACHMAN PRETZEL REGULAR ZERO GRAM TRANS FAT BAG 16 OZ ,Bachman Mini Pretzel,Bachman Mini Pretzel,0,0,1,0,FirstIRIMtch,29:46.5
335,7781712493,Bach Rods,NULL,BACHMAN PRETZEL ORIGINAL ZERO GRAM TRANS FAT BAG 10 OZ ,Bach Rods,Bach Rods,0,0,1,0,FirstIRIMtch,29:46.5
338,7781710580,Bach Pretz Twist,NULL,BACHMAN PRETZEL ORIGINAL ZERO GRAM TRANS FAT BAG 10 OZ - 0077817105803,Bach Pretz Twist,Bach Pretz Twist,0,0,1,0,FirstIRIMtch,29:46.5
300,7978392182,Astn Chspb Crkr 6Pk,NULL,AUSTIN PEANUT BUTTER SANDWICH CRACKER SHELF STABLE 5.58 OZ ,Astn Chspb Crkr 6Pk,Astn Chspb Crkr 6Pk,0,0,1,0,FirstIRIMtch,29:46.5
305,9608600031,Aviv Matzo Honey Kosher For Passover 10.5 OZ PKG,NULL,AVIV HONEY MATZOH CRACKER SHELF STABLE 1 CT 10.5 OZ ,Aviv Matzo Honey Kosher For Passover 10.5 OZ PKG,Aviv Matzo Honey Kosher For Passover 10.5 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
307,89786500101,Ayala Hrbl Wat Ginger,NULL,AYALAS HERBAL WATER GINGER LEMON PEEL ENHANCED WATER NR PLASTIC BOTTLE 1 CT 16 OZ ,Ayala Hrbl Wat Ginger,Ayala Hrbl Wat Ginger,0,0,1,0,ElvnDgtIRIMtch,29:46.5
311,4128989600,Azteca Flour Tortillas Burrito Size - 8 ct Refrigerated 14 OZ PKG,NULL,Azteca Flour Tortillas Burrito Size - 8 ct Refrigerated 14 OZ PKG,Azteca Flour Tortillas Burrito Size - 8 ct Refrigerated 14 OZ PKG,Azteca Flour Tortillas Burrito Size - 8 ct Refrigerated 14 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
315,4128989650,Azteca Taco Salad Shells - 4 ct Refrigerated 5.6 OZ BOX,NULL,Azteca Taco Salad Shells - 4 ct Refrigerated 5.6 OZ BOX,Azteca Taco Salad Shells - 4 ct Refrigerated 5.6 OZ BOX,Azteca Taco Salad Shells - 4 ct Refrigerated 5.6 OZ BOX,1,1,1,0,NMIRIFuzzy,29:46.5
317,2800078167,Baby Ruth Candy Bars Snack Size - 6 ct 3.9 OZ PKG,NULL,BABY RUTH BAR 6/.65 OZ,Baby Ruth Candy Bars Snack Size - 6 ct 3.9 OZ PKG,Baby Ruth Candy Bars Snack Size - 6 ct 3.9 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
322,7781712620,Bachman Hard Pretzel Sourdough Salted 14.5 OZ BOX,NULL,BACHMAN PRETZEL SOURDOUGH ZERO GRAM TRANS FAT BOX 10.5 OZ ,Bachman Hard Pretzel Sourdough Salted 14.5 OZ BOX,Bachman Hard Pretzel Sourdough Salted 14.5 OZ BOX,0,0,1,0,FirstIRIMtch,29:46.5
341,75928300075,Back to Nature Granola Chocolate Delight 11 OZ BAG,NULL,BACK TO NATURE CHOCOLATE DELIGHT GRANOLA MIX REGULAR DARK CHOCOLATE CHUNK 1 CT 12 OZ ,Back to Nature Granola Chocolate Delight 11 OZ BAG,Back to Nature Granola Chocolate Delight 11 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
343,75928302013,Back to Nature Granola Classic 100% Natural 13.5 OZ BAG,NULL,BACK TO NATURE CLASSIC GRANOLA CLUSTER REGULAR 1 CT 13.5 OZ ,Back to Nature Granola Classic 100% Natural 13.5 OZ BAG,Back to Nature Granola Classic 100% Natural 13.5 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
344,81989801200,Btn Classic Granola,NULL,BKTN CLASSIC GRANOLA 12.5 OZ,Btn Classic Granola,Btn Classic Granola,0,0,1,0,FirstIRIMtch,29:46.5
348,75928300159,Back to Nature Macaroni & Cheese Dinner Phineas & Ferb 5.5 OZ BOX,NULL,KRAFT BACK TO NATURE MACARONI & CHEESE MX CHEDDAR CHEESE PHINEAS FERB 1 CT 5.5 OZ ,Back to Nature Macaroni & Cheese Dinner Phineas & Ferb 5.5 OZ BOX,Back to Nature Macaroni & Cheese Dinner Phineas & Ferb 5.5 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
353,81989801308,Back to Nature Trail Mix California Coast Mix 9 OZ PKG,NULL,BACK TO NATURE CALIFORNIA COAST NUTRITIONAL SNACK MX MIX 9 OZ ,Back to Nature Trail Mix California Coast Mix 9 OZ PKG,Back to Nature Trail Mix California Coast Mix 9 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
355,81989801302,Back to Nature Trail Mix Nantucket Blend 10 OZ PKG,NULL,BKTN NANTUCKET BLND NUTS 10 OZ,Back to Nature Trail Mix Nantucket Blend 10 OZ PKG,Back to Nature Trail Mix Nantucket Blend 10 OZ PKG,0,0,1,0,FirstIRIMtch,29:46.5
298,1870000019,Aunt Sue's Pure U.S. Grade A Light Amber Honey Raw-Wild Natural 16 OZ SQZ,NULL,Aunt Sue's Pure U.S. Grade A Light Amber Honey Raw-Wild Natural 16 OZ SQZ,Aunt Sue's Pure U.S. Grade A Light Amber Honey Raw-Wild Natural 16 OZ SQZ,Aunt Sue's Pure U.S. Grade A Light Amber Honey Raw-Wild Natural 16 OZ SQZ,1,1,1,0,NMIRIFuzzy,29:46.5
302,7978392184,Astn Tpb Ssp Crckr 6P,NULL,AUSTIN PEANUT BUTTER TOAST SHELF STABLE 5.5 OZ ,Astn Tpb Ssp Crckr 6P,Astn Tpb Ssp Crckr 6P,0,0,1,0,FirstIRIMtch,29:46.5
312,4128989580,Azteca Flour Tortillas Homestyle - 8 ct Refrigerated 11.6 OZ PKG,NULL,Azteca Flour Tortillas Homestyle - 8 ct Refrigerated 11.6 OZ PKG,Azteca Flour Tortillas Homestyle - 8 ct Refrigerated 11.6 OZ PKG,Azteca Flour Tortillas Homestyle - 8 ct Refrigerated 11.6 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
314,4128989570,Azteca Flour Tortillas Super Size - 10 ct Refrigerated 11.6 OZ PKG,NULL,Azteca Flour Tortillas Super Size - 10 ct Refrigerated 11.6 OZ PKG,Azteca Flour Tortillas Super Size - 10 ct Refrigerated 11.6 OZ PKG,Azteca Flour Tortillas Super Size - 10 ct Refrigerated 11.6 OZ PKG,1,1,1,0,NMIRIFuzzy,29:46.5
316,4780034109,B&M Brown Bread Original 99% Fat Free Ready to Serve 16 OZ CAN,NULL,B&M Brown Bread Original 99% Fat Free Ready to Serve 16 OZ CAN,B&M Brown Bread Original 99% Fat Free Ready to Serve 16 OZ CAN,B&M Brown Bread Original 99% Fat Free Ready to Serve 16 OZ CAN,1,1,1,0,NMIRIFuzzy,29:46.5
318,2500000625,Bacardi Margarita Mix,NULL,BACARDI MIXERS MARGARITA 10 FO,Bacardi Margarita Mix,Bacardi Margarita Mix,0,0,1,0,FirstIRIMtch,29:46.5
323,7781716160,Baked Jax 8 Ct,NULL,BACHMAN JAX CHEESE SNACK CHEDDAR CHEESE BAG 3 OZ ,Baked Jax 8 Ct,Baked Jax 8 Ct,0,0,1,0,FirstIRIMtch,29:46.5
324,7781728606,Bach Jax Twist,NULL,BACHMAN JAX CHEESE SNACK CHEDDAR CHEESE BAG 2.75 OZ ,Bach Jax Twist,Bach Jax Twist,0,0,1,0,FirstIRIMtch,29:46.5
328,7781711725,Bachman  Nutzels,NULL,BACHMAN NUTZEL PRETZEL REGULAR ZERO GRAM TRANS FAT BAG 9 OZ ,Bachman  Nutzels,Bachman  Nutzels,0,0,1,0,FirstIRIMtch,29:46.5
330,7781714215,Bach Popcorn Fam Size,NULL,BACHMAN RTE POPCORN BUTTER 0 GRAM TRANS FAT BAG 8 OZ ,Bach Popcorn Fam Size,Bach Popcorn Fam Size,0,0,1,0,FirstIRIMtch,29:46.5
336,7781710930,Bach Thinrite Pretzl,NULL,BACHMAN THIN N RIGHT PRETZEL REGULAR ZERO GRAM TRANS FAT BAG 9 OZ - 0077817109302,Bach Thinrite Pretzl,Bach Thinrite Pretzl,0,0,1,0,FirstIRIMtch,29:46.5
346,75928300135,Back to Nature Granola Vanilla Almond Agave 100% Natural 11 OZ BAG,NULL,BACK TO NATURE GRANOLA MIX VANILLA ALMOND AGAVE ALMOND 1 CT 12 OZ ,Back to Nature Granola Vanilla Almond Agave 100% Natural 11 OZ BAG,Back to Nature Granola Vanilla Almond Agave 100% Natural 11 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
349,75928300158,Back to Nature Macaroni & Cheese Dinner Whole Grain Microwavable 2 OZ CUP,NULL,KRAFT BACK TO NATURE DINNER WHOLE GRAIN 1 CT 2 OZ ,Back to Nature Macaroni & Cheese Dinner Whole Grain Microwavable 2 OZ CUP,Back to Nature Macaroni & Cheese Dinner Whole Grain Microwavable 2 OZ CUP,0,0,1,0,ElvnDgtIRIMtch,29:46.5
352,81989801306,Back to Nature Trail Mix Bar Harbor Blend 10 OZ PKG,NULL,BACK TO NATURE BAR HARBOR BLEND NUTRITIONAL SNACK MX MIX 10 OZ ,Back to Nature Trail Mix Bar Harbor Blend 10 OZ PKG,Back to Nature Trail Mix Bar Harbor Blend 10 OZ PKG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
1378,4300095064,Cry Lt Ice Tea 12 Qt,NULL,CRLT ICD TEA DRK MIX 12QT 1.4 OZ,Cry Lt Ice Tea 12 Qt,Cry Lt Ice Tea 12 Qt,0,0,1,0,FirstIRIMtch,29:46.5
294,3000005800,Anjm Lite Syrup (24 Fo),HOTS/AJ,ANJM LITE SYRUP 24 FO,Aunt Jemima Original Lite Syrup 24 Fluid Ounce Plastic Bottle,Aunt Jemima Original Lite Syrup 24 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
296,3000005960,Aunt Jemima Syrup Original 36 Oz Btl,HOTS/AJ,ANJM REGULAR SYRUP 36 FO,Aunt Jemima Original Syrup 36 Fluid Ounce Plastic Bottle,Aunt Jemima Original Syrup 36 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
297,1870000020,Aunt Sue's Honey Light Amber U.S. Grade A Pure Raw-Wild Natural 32 OZ JAR,NULL,Aunt Sue's Honey Light Amber U.S. Grade A Pure Raw-Wild Natural 32 OZ JAR,Aunt Sue's Honey Light Amber U.S. Grade A Pure Raw-Wild Natural 32 OZ JAR,Aunt Sue's Honey Light Amber U.S. Grade A Pure Raw-Wild Natural 32 OZ JAR,1,1,1,0,NMIRIFuzzy,29:46.5
303,9608600022,Aviv Egggarlic Matzo,NULL,AVIV EGG AND GARLIC MATZOH CRACKER SHELF STABLE 1 CT 10.5 OZ ,Aviv Egggarlic Matzo,Aviv Egggarlic Matzo,0,0,1,0,FirstIRIMtch,29:46.5
306,7127038098,Aviv Matzo,NULL,AVIV MATZOH CRACKER SHELF STABLE 5 CT 80 OZ ,Aviv Matzo,Aviv Matzo,0,0,1,0,FirstIRIMtch,29:46.5
309,89786500100,Ayala Hrbl Wtr Lmngr,NULL,AYALAS HERBAL WATER LEMONGRASS MINT VNLL ENHANCED WATER NR PLASTIC BOTTLE 1 CT 16 OZ ,Ayala Hrbl Wtr Lmngr,Ayala Hrbl Wtr Lmngr,0,0,1,0,ElvnDgtIRIMtch,29:46.5
310,4128989540,Azteca Corn Tortillas - 10 ct Refrigerated 7.5 OZ PKG,NULL,Azteca Corn Tortillas - 10 ct Refrigerated 7.5 OZ PKG,Azteca Corn Tortillas - 10 ct Refrigerated 7.5 OZ PKG,Azteca Corn Tortillas - 10 ct Refrigerated 7.5 OZ PKG,1,1,0,0,AdminMatch0131,29:46.5
321,7781710700,Bach Btr Pretzl Twist,NULL,BACHMAN PRETZEL BUTTER ZERO GRAM TRANS FAT BAG 10 OZ ,Bach Btr Pretzl Twist,Bach Btr Pretzl Twist,0,0,1,0,FirstIRIMtch,29:46.5
325,7781716270,Bach Jax Baked,NULL,BACHMAN JAX CHEESE SNACK CHEDDAR CHEESE ZERO GRAMS TRANS FAT BAG 6 OZ - 0077817162703,Bach Jax Baked,Bach Jax Baked,0,0,1,0,FirstIRIMtch,29:46.5
327,7781713030,Bachman Kidzels,NULL,BACHMAN KIDZELS PRETZEL HONEY BAG 10 OZ ,Bachman Kidzels,Bachman Kidzels,0,0,1,0,FirstIRIMtch,29:46.5
331,7781714290,Bachman Lite Popcorn,NULL,BACHMAN RTE POPCORN PLAIN 85% LESS FAT BAG 4 OZ ,Bachman Lite Popcorn,Bachman Lite Popcorn,0,0,1,0,FirstIRIMtch,29:46.5
332,7781711150,Bach Pretz Stks 6Pk,NULL,BACHMAN PRETZEL REGULAR ZERO GRAM TRANS FAT TRAY IN BOX 6 OZ ,Bach Pretz Stks 6Pk,Bach Pretz Stks 6Pk,0,0,1,0,FirstIRIMtch,29:46.5
337,7781715980,Bachman Tortilla Chips Sweet Potato Toasted 10 OZ BAG,NULL,BACHMAN TORTILLA CHIP SWEET POTATO ZERO GRAMS TRANS FAT BAG 10 OZ ,Bachman Tortilla Chips Sweet Potato Toasted 10 OZ BAG,Bachman Tortilla Chips Sweet Potato Toasted 10 OZ BAG,0,0,1,0,FirstIRIMtch,29:46.5
340,75928302014,Back to Nature Granola Apple Blueberry 13.5 OZ BAG,NULL,BACK TO NATURE GRANOLA MIX REGULAR APPLE BLUEBERRY 1 CT 13.5 OZ - 0759283020141,Back to Nature Granola Apple Blueberry 13.5 OZ BAG,Back to Nature Granola Apple Blueberry 13.5 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
342,81989801201,Btn Choc Del Granola,NULL,BKTN CHOC DELIGHT GRANOLA 11 OZ,Btn Choc Del Granola,Btn Choc Del Granola,0,0,1,0,FirstIRIMtch,29:46.5
345,75928302016,Back to Nature Granola Cranberry Pecan 12 OZ BAG,NULL,BACK TO NATURE GRANOLA CLUSTER REGULAR CRANBERRY PECAN 1 CT 12 OZ - 0759283020161,Back to Nature Granola Cranberry Pecan 12 OZ BAG,Back to Nature Granola Cranberry Pecan 12 OZ BAG,0,0,1,0,ElvnDgtIRIMtch,29:46.5
350,75928310003,Back to Nature Rice Thin Crackers White Cheddar Gluten Free 4 OZ BOX,NULL,BACK TO NATURE WHITE CHEDDAR RICE CRACKER CRACKER SHELF STABLE 4 OZ ,Back to Nature Rice Thin Crackers White Cheddar Gluten Free 4 OZ BOX,Back to Nature Rice Thin Crackers White Cheddar Gluten Free 4 OZ BOX,0,0,1,0,ElvnDgtIRIMtch,29:46.5
2300,5200012125,Gator All Star Bry 6P,Gatorade Assorted,GATORADE PERFORM BERRY THIRST QUENCHER PLST BTL IN PLST WRP 6 CT 72 OZ ,Gatorade Thirst Quencher Berry (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles,Gatorade Thirst Quencher Berry (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles,0,0,1,0,FirstIRIMtch,29:46.5
2301,5200004003,GATORADE BERRY PRIME,Gatorade Assorted,GATORADE PRIME BERRY SPORTS DRINK PLASTIC POUCH 1 CT 4 OZ ,Gatorade Prime Sports Fuel Drink Berry 4 Fluid Ounce Plastic Bag,Gatorade Prime Sports Fuel Drink Berry 4 Fluid Ounce Plastic Bag,0,0,1,0,FirstIRIMtch,29:46.5
2302,5200013448,Gatorade Prm Blue Chws (1 Oz),Gatorade Assorted,GATORADE PRM BLUE CHWS 1 OZ,Gatorade Prime Energy Chews Cool Blue 1 Ounce Sleeve,Gatorade Prime Energy Chews Cool Blue 1 Ounce Sleeve,0,0,1,0,FirstIRIMtch,29:46.5
2305,5200004004,GATORADE FRUIT PUNCH PRIME,Gatorade Assorted,GATORADE PRIME FRUIT PUNCH SPORTS DRINK PLASTIC POUCH 1 CT 4 OZ ,Gatorade Prime Sports Fuel Drink Fruit Punch 4 Fluid Ounce Plastic Bag,Gatorade Prime Sports Fuel Drink Fruit Punch 4 Fluid Ounce Plastic Bag,0,0,1,0,FirstIRIMtch,29:46.5
2311,5200020162,Gatorade G Series Variety (Punch/Lemon-Lime/Orange) Thirst Quencher 12 Pk 20 Oz Btl,Multi-pack,GATORADE VARIETY 12PK 12/20 FO,Gatorade FrtPnch/LmnLm/Orng Thirst Quencher Variety Pack (12 - 20FlOz) 240 Fluid Ounces 12 Pack Bottles,Gatorade FrtPnch/LmnLm/Orng Thirst Quencher Variety Pack (12 - 20 Fluid Ounce) 240 Fluid Ounces 12 Pack Plastic Bottles,0,0,1,0,FirstIRIMtch,29:46.5
2312,5200012324,Gatorade Variety 18Pk (18/12 Fo),Gatorade Assorted,GATORADE VARIETY 18PK 18/12 FO,Gatorade  Thirst Quencher Variety Pack (18 - 12 Fl Oz) 216 Fluid Ounce 18 Pack Bottles,Gatorade  Thirst Quencher Variety Pack (18 - 12 Fl Oz) 216 Fluid Ounce 18 Pack Plastic Bottles,0,0,1,0,FirstIRIMtch,29:46.5
2316,5200032198,Gatorade G2 Fruit Punch (32 Fo),Single Serve,GATORADE G2 FRUIT PUNCH 32 FO,Gatorade G2 Low Calories Fruit Punch Thirst Quencher 32 Fluid Ounce Bottle. ,Gatorade G2 Low Calories Fruit Punch Thirst Quencher 32 Fluid Ounce Bottle. ,0,0,1,0,FirstIRIMtch,29:46.5
2319,5200020021,Gatorade G2 Glcr Frz 8Pk (8/20 Fo),Multi-pack,GATORADE G2 GLCR FRZ 8PK 8/20 FO,Gatorade Thirst Quencher Low Calorie Glacier Freeze (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,Gatorade Thirst Quencher Low Calorie Glacier Freeze (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles,0,0,1,0,FirstIRIMtch,29:46.5
2298,5200033876,Gatorade Orange (32 Fo),Single Serve,GATORADE ORANGE 32 FO,Gatorade Thirst Quencher Orange 32 Fluid Ounce Bottle,Gatorade Thirst Quencher Orange 32 Fluid Ounce Bottle,0,0,1,0,FirstIRIMtch,29:46.5
2303,5200013446,Gatorade Prm Fr Pnch Chws (1 Oz),Gatorade Assorted,GATORADE PRM FR PNCH CHWS 1 OZ,Gatorade Prime Energy Chews Fruit Punch 1 Ounce Sleeve,Gatorade Prime Energy Chews Fruit Punch 1 Ounce Sleeve,0,0,1,0,FirstIRIMtch,29:46.5
2306,5200032431,Gatorade Frst Rain Berry (32 Fo),Single Serve,GATORADE FRST RAIN BERRY 32 FO,Gatorade Frost Rain Berry Thirst Quencher 32 Fluid Ounce Plastic Bottle,Gatorade Frost Rain Berry Thirst Quencher 32 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
2307,5200050111,Gatorade G Series Recover Mixed Berry Protein Recovery Beverage 16.9 OZ BTL,Multi-pack,GATORADE RECOVER MIXED BERRY SPORTS DRINK PLASTIC BOTTLE 1 CT 16.9 OZ ,Gatorade Mixed Berry Protein Recovery Beverage 16.9 Fluid Ounce Plastic Bottle,Gatorade Mixed Berry Protein Recovery Beverage 16.9 Fluid Ounce Plastic Bottle,0,0,1,0,FirstIRIMtch,29:46.5
